Division,river_discharge,Year,Quarter,Month,Day
Barisal,0.91,2012,Qtr 3,August,3
Barisal,0.91,2014,Qtr 3,September,12
Barisal,0.91,2015,Qtr 2,April,24
Barisal,0.91,2015,Qtr 4,October,30
Barisal,0.91,2015,Qtr 4,November,11
Barisal,0.91,2016,Qtr 2,June,25
Barisal,0.91,2016,Qtr 4,October,26
Barisal,0.91,2016,Qtr 4,November,22
Barisal,0.91,2017,Qtr 4,November,10
Barisal,0.91,2018,Qtr 3,September,29
Barisal,0.91,2019,Qtr 2,May,4
Barisal,0.91,2019,Qtr 2,June,22
Barisal,0.91,2019,Qtr 3,September,17
Barisal,0.91,2019,Qtr 4,October,25
Barisal,0.91,2019,Qtr 4,November,17
Barisal,0.91,2020,Qtr 2,May,6
Barisal,0.91,2020,Qtr 4,October,18
Barisal,0.91,2020,Qtr 4,November,7
Barisal,0.91,2022,Qtr 2,May,7
Barisal,0.91,2022,Qtr 2,June,17
Barisal,0.91,2022,Qtr 2,June,25
Barisal,0.91,2022,Qtr 2,June,27
Barisal,0.91,2022,Qtr 3,July,8
Barisal,0.91,2022,Qtr 3,July,21
Barisal,0.92,2009,Qtr 4,October,26
Barisal,0.92,2010,Qtr 3,July,9
Barisal,0.92,2012,Qtr 3,July,2
Barisal,0.92,2012,Qtr 3,July,5
Barisal,0.92,2012,Qtr 3,July,11
Barisal,0.92,2013,Qtr 4,November,3
Barisal,0.92,2014,Qtr 3,July,10
Barisal,0.92,2014,Qtr 3,August,1
Barisal,0.92,2016,Qtr 4,October,24
Barisal,0.92,2018,Qtr 4,November,4
Barisal,0.92,2019,Qtr 3,September,5
Barisal,0.92,2019,Qtr 4,October,28
Barisal,0.92,2022,Qtr 3,September,10
Barisal,0.93,2010,Qtr 3,August,24
Barisal,0.93,2012,Qtr 4,October,18
Barisal,0.93,2015,Qtr 4,October,25
Barisal,0.93,2017,Qtr 4,November,9
Barisal,0.93,2021,Qtr 4,October,31
Barisal,0.93,2022,Qtr 4,October,16
Barisal,0.94,2010,Qtr 3,July,10
Barisal,0.94,2010,Qtr 3,August,11
Barisal,0.94,2010,Qtr 3,September,1
Barisal,0.94,2010,Qtr 3,September,6
Barisal,0.94,2010,Qtr 4,October,25
Barisal,0.94,2011,Qtr 2,May,24
Barisal,0.94,2012,Qtr 2,April,15
Barisal,0.94,2014,Qtr 2,May,7
Barisal,0.94,2014,Qtr 3,August,2
Barisal,0.94,2014,Qtr 3,September,11
Barisal,0.94,2016,Qtr 2,June,24
Barisal,0.94,2016,Qtr 4,November,3
Barisal,0.94,2016,Qtr 4,November,21
Barisal,0.94,2017,Qtr 4,November,15
Barisal,0.94,2018,Qtr 2,May,6
Barisal,0.94,2019,Qtr 2,June,15
Barisal,0.94,2019,Qtr 2,June,21
Barisal,0.94,2019,Qtr 3,July,5
Barisal,0.94,2019,Qtr 3,July,16
Barisal,0.94,2019,Qtr 3,August,29
Barisal,0.94,2019,Qtr 3,September,7
Barisal,0.94,2020,Qtr 2,June,2
Barisal,0.94,2020,Qtr 2,June,9
Barisal,0.94,2020,Qtr 4,October,12
Barisal,0.94,2021,Qtr 2,May,7
Barisal,0.94,2022,Qtr 2,May,14
Barisal,0.94,2022,Qtr 3,July,5
Barisal,0.94,2022,Qtr 4,October,30
Barisal,0.95,2009,Qtr 3,July,10
Barisal,0.95,2009,Qtr 4,October,25
Barisal,0.95,2010,Qtr 3,August,23
Barisal,0.95,2011,Qtr 4,October,17
Barisal,0.95,2012,Qtr 4,November,5
Barisal,0.95,2014,Qtr 3,July,8
Barisal,0.95,2016,Qtr 3,July,1
Barisal,0.95,2016,Qtr 4,October,23
Barisal,0.95,2017,Qtr 3,July,18
Barisal,0.95,2017,Qtr 4,November,8
Barisal,0.95,2017,Qtr 4,November,21
Barisal,0.95,2019,Qtr 3,July,6
Barisal,0.95,2020,Qtr 4,October,20
Barisal,0.96,2011,Qtr 4,October,16
Barisal,0.96,2011,Qtr 4,October,26
Barisal,0.96,2015,Qtr 4,October,24
Barisal,0.96,2018,Qtr 4,October,18
Barisal,0.96,2021,Qtr 4,October,11
Barisal,0.97,2009,Qtr 2,June,3
Barisal,0.97,2010,Qtr 2,May,31
Barisal,0.97,2010,Qtr 2,June,12
Barisal,0.97,2010,Qtr 4,October,1
Barisal,0.97,2011,Qtr 2,June,3
Barisal,0.97,2013,Qtr 2,June,5
Barisal,0.97,2013,Qtr 3,July,22
Barisal,0.97,2013,Qtr 4,November,2
Barisal,0.97,2014,Qtr 3,July,27
Barisal,0.97,2015,Qtr 2,May,19
Barisal,0.97,2015,Qtr 4,November,10
Barisal,0.97,2016,Qtr 2,May,6
Barisal,0.97,2016,Qtr 4,November,20
Barisal,0.97,2017,Qtr 2,June,11
Barisal,0.97,2017,Qtr 4,December,13
Barisal,0.97,2018,Qtr 2,May,27
Barisal,0.97,2019,Qtr 2,June,10
Barisal,0.97,2019,Qtr 2,June,17
Barisal,0.97,2019,Qtr 3,July,4
Barisal,0.97,2020,Qtr 1,January,4
Barisal,0.97,2020,Qtr 4,October,19
Barisal,0.97,2021,Qtr 2,May,11
Barisal,0.97,2021,Qtr 4,December,4
Barisal,0.97,2022,Qtr 2,June,24
Barisal,0.98,2009,Qtr 4,October,24
Barisal,0.98,2012,Qtr 4,November,8
Barisal,0.98,2016,Qtr 4,November,2
Barisal,0.98,2017,Qtr 4,November,7
Barisal,0.99,2010,Qtr 3,July,19
Barisal,0.99,2011,Qtr 4,October,15
Barisal,0.99,2012,Qtr 3,July,3
Barisal,0.99,2012,Qtr 3,July,4
Barisal,0.99,2012,Qtr 3,August,4
Barisal,0.99,2014,Qtr 3,July,28
Barisal,0.99,2015,Qtr 4,October,23
Barisal,0.99,2016,Qtr 2,June,20
Barisal,0.99,2016,Qtr 4,October,22
Barisal,0.99,2019,Qtr 3,August,1
Barisal,0.99,2019,Qtr 4,October,13
Barisal,0.99,2022,Qtr 2,June,26
Barisal,0.99,2022,Qtr 3,July,28
Barisal,0.99,2022,Qtr 3,September,9
Barisal,0.99,2022,Qtr 4,October,10
Barisal,0.99,2022,Qtr 4,October,11
Barisal,0.99,2022,Qtr 4,October,12
Barisal,0.99,2023,Qtr 3,July,15
Barisal,0.99,2023,Qtr 3,July,16
Barisal,1,2010,Qtr 2,June,22
Barisal,1,2010,Qtr 3,August,25
Barisal,1,2010,Qtr 4,November,1
Barisal,1,2011,Qtr 2,May,21
Barisal,1,2012,Qtr 4,October,17
Barisal,1,2013,Qtr 3,July,23
Barisal,1,2014,Qtr 2,June,5
Barisal,1,2014,Qtr 3,July,29
Barisal,1,2014,Qtr 3,September,10
Barisal,1,2015,Qtr 2,April,28
Barisal,1,2015,Qtr 2,May,1
Barisal,1,2015,Qtr 2,June,19
Barisal,1,2016,Qtr 4,November,19
Barisal,1,2017,Qtr 4,November,6
Barisal,1,2019,Qtr 3,July,2
Barisal,1,2019,Qtr 3,August,11
Barisal,1,2019,Qtr 3,September,4
Barisal,1,2020,Qtr 2,June,24
Barisal,1,2023,Qtr 2,June,9
Barisal,1.01,2009,Qtr 4,October,23
Barisal,1.01,2010,Qtr 3,August,7
Barisal,1.01,2010,Qtr 3,August,22
Barisal,1.01,2010,Qtr 4,October,24
Barisal,1.01,2011,Qtr 4,October,14
Barisal,1.01,2013,Qtr 3,July,24
Barisal,1.01,2017,Qtr 3,July,17
Barisal,1.01,2018,Qtr 3,September,28
Barisal,1.01,2019,Qtr 3,July,30
Barisal,1.01,2019,Qtr 3,July,31
Barisal,1.01,2020,Qtr 4,October,28
Barisal,1.01,2021,Qtr 4,October,30
Barisal,1.01,2021,Qtr 4,November,16
Barisal,1.01,2022,Qtr 3,August,17
Barisal,1.01,2022,Qtr 4,October,1
Barisal,1.02,2013,Qtr 4,November,1
Barisal,1.02,2015,Qtr 4,October,22
Barisal,1.02,2016,Qtr 4,October,21
Barisal,1.02,2017,Qtr 4,November,5
Barisal,1.02,2020,Qtr 4,October,11
Barisal,1.02,2020,Qtr 4,November,6
Barisal,1.02,2021,Qtr 4,October,10
Barisal,1.03,2011,Qtr 2,May,20
Barisal,1.03,2012,Qtr 3,August,2
Barisal,1.03,2013,Qtr 2,April,21
Barisal,1.03,2013,Qtr 2,May,9
Barisal,1.03,2013,Qtr 2,June,4
Barisal,1.03,2013,Qtr 3,July,21
Barisal,1.03,2014,Qtr 2,May,5
Barisal,1.03,2014,Qtr 3,September,28
Barisal,1.03,2015,Qtr 2,April,30
Barisal,1.03,2015,Qtr 4,November,9
Barisal,1.03,2016,Qtr 2,May,14
Barisal,1.03,2018,Qtr 2,May,31
Barisal,1.03,2019,Qtr 2,April,2
Barisal,1.03,2019,Qtr 2,April,12
Barisal,1.03,2019,Qtr 3,July,3
Barisal,1.03,2019,Qtr 4,November,16
Barisal,1.03,2020,Qtr 2,May,5
Barisal,1.03,2020,Qtr 2,June,11
Barisal,1.03,2022,Qtr 3,July,23
Barisal,1.03,2022,Qtr 4,October,15
Barisal,1.03,2023,Qtr 2,June,11
Barisal,1.04,2010,Qtr 3,August,26
Barisal,1.05,2009,Qtr 3,July,9
Barisal,1.05,2009,Qtr 3,July,23
Barisal,1.05,2010,Qtr 2,June,23
Barisal,1.05,2010,Qtr 3,July,8
Barisal,1.05,2010,Qtr 3,August,31
Barisal,1.05,2010,Qtr 4,November,3
Barisal,1.05,2011,Qtr 4,October,13
Barisal,1.05,2012,Qtr 2,June,15
Barisal,1.05,2012,Qtr 2,June,30
Barisal,1.05,2012,Qtr 3,July,10
Barisal,1.05,2014,Qtr 3,July,15
Barisal,1.05,2014,Qtr 3,July,19
Barisal,1.05,2016,Qtr 4,November,18
Barisal,1.05,2023,Qtr 3,July,11
Barisal,1.06,2009,Qtr 2,June,28
Barisal,1.06,2009,Qtr 3,July,17
Barisal,1.06,2013,Qtr 2,April,17
Barisal,1.06,2013,Qtr 2,June,18
Barisal,1.06,2013,Qtr 2,June,19
Barisal,1.06,2014,Qtr 4,October,16
Barisal,1.06,2015,Qtr 4,October,21
Barisal,1.06,2016,Qtr 4,October,20
Barisal,1.06,2017,Qtr 2,April,26
Barisal,1.06,2017,Qtr 2,May,30
Barisal,1.06,2017,Qtr 2,June,5
Barisal,1.06,2017,Qtr 4,November,4
Barisal,1.06,2019,Qtr 3,September,1
Barisal,1.06,2019,Qtr 4,November,8
Barisal,1.06,2021,Qtr 2,May,4
Barisal,1.06,2021,Qtr 4,November,15
Barisal,1.06,2021,Qtr 4,December,10
Barisal,1.06,2022,Qtr 3,July,6
Barisal,1.06,2022,Qtr 3,August,27
Barisal,1.06,2022,Qtr 4,October,13
Barisal,1.06,2023,Qtr 3,July,10
Barisal,1.07,2009,Qtr 4,October,22
Barisal,1.07,2011,Qtr 4,October,25
Barisal,1.07,2019,Qtr 3,September,16
Barisal,1.08,2010,Qtr 2,June,24
Barisal,1.08,2010,Qtr 3,July,16
Barisal,1.08,2010,Qtr 4,October,23
Barisal,1.08,2012,Qtr 3,July,26
Barisal,1.08,2014,Qtr 3,September,9
Barisal,1.08,2017,Qtr 4,November,3
Barisal,1.08,2018,Qtr 3,September,18
Barisal,1.08,2019,Qtr 3,July,29
Barisal,1.08,2019,Qtr 3,August,28
Barisal,1.08,2019,Qtr 3,September,3
Barisal,1.08,2021,Qtr 4,October,9
Barisal,1.08,2021,Qtr 4,October,26
Barisal,1.08,2022,Qtr 3,July,7
Barisal,1.09,2009,Qtr 1,March,31
Barisal,1.09,2009,Qtr 2,June,29
Barisal,1.09,2010,Qtr 3,July,29
Barisal,1.09,2010,Qtr 3,August,27
Barisal,1.09,2010,Qtr 3,September,30
Barisal,1.09,2012,Qtr 3,July,15
Barisal,1.09,2013,Qtr 2,June,6
Barisal,1.09,2013,Qtr 3,July,25
Barisal,1.09,2014,Qtr 3,July,26
Barisal,1.09,2015,Qtr 2,June,21
Barisal,1.09,2016,Qtr 2,May,24
Barisal,1.09,2016,Qtr 2,June,11
Barisal,1.09,2016,Qtr 4,November,1
Barisal,1.09,2016,Qtr 4,November,17
Barisal,1.09,2017,Qtr 1,March,10
Barisal,1.09,2017,Qtr 4,November,20
Barisal,1.09,2018,Qtr 3,September,9
Barisal,1.09,2018,Qtr 3,September,10
Barisal,1.09,2019,Qtr 2,April,3
Barisal,1.09,2019,Qtr 2,June,16
Barisal,1.09,2021,Qtr 2,May,13
Barisal,1.09,2021,Qtr 4,October,12
Barisal,1.09,2022,Qtr 4,October,14
Barisal,1.1,2012,Qtr 3,August,31
Barisal,1.11,2009,Qtr 3,July,16
Barisal,1.11,2010,Qtr 3,September,12
Barisal,1.11,2011,Qtr 4,October,12
Barisal,1.11,2012,Qtr 3,July,1
Barisal,1.11,2012,Qtr 4,November,6
Barisal,1.11,2013,Qtr 3,July,20
Barisal,1.11,2013,Qtr 4,October,31
Barisal,1.11,2016,Qtr 4,October,19
Barisal,1.11,2017,Qtr 4,November,16
Barisal,1.11,2018,Qtr 4,October,17
Barisal,1.11,2018,Qtr 4,November,3
Barisal,1.11,2019,Qtr 4,October,27
Barisal,1.11,2023,Qtr 3,July,3
Barisal,1.12,2009,Qtr 4,October,21
Barisal,1.12,2010,Qtr 2,May,21
Barisal,1.12,2010,Qtr 3,August,21
Barisal,1.12,2012,Qtr 2,April,8
Barisal,1.12,2012,Qtr 3,September,2
Barisal,1.12,2012,Qtr 4,October,16
Barisal,1.12,2012,Qtr 4,November,7
Barisal,1.12,2013,Qtr 2,May,15
Barisal,1.12,2013,Qtr 3,August,5
Barisal,1.12,2013,Qtr 3,August,9
Barisal,1.12,2014,Qtr 4,October,12
Barisal,1.12,2015,Qtr 4,October,20
Barisal,1.12,2015,Qtr 4,November,8
Barisal,1.12,2016,Qtr 2,June,7
Barisal,1.12,2017,Qtr 1,March,13
Barisal,1.12,2018,Qtr 3,September,11
Barisal,1.12,2018,Qtr 3,September,27
Barisal,1.12,2019,Qtr 3,August,21
Barisal,1.12,2020,Qtr 2,June,8
Barisal,1.12,2020,Qtr 4,October,31
Barisal,1.12,2021,Qtr 4,October,25
Barisal,1.12,2021,Qtr 4,October,29
Barisal,1.12,2022,Qtr 3,September,27
Barisal,1.12,2022,Qtr 3,September,30
Barisal,1.12,2022,Qtr 4,October,9
Barisal,1.12,2023,Qtr 1,March,31
Barisal,1.12,2023,Qtr 2,May,27
Barisal,1.13,2010,Qtr 4,October,20
Barisal,1.13,2017,Qtr 4,November,2
Barisal,1.13,2020,Qtr 3,September,8
Barisal,1.13,2020,Qtr 4,October,10
Barisal,1.13,2022,Qtr 3,September,8
Barisal,1.14,2010,Qtr 3,August,6
Barisal,1.14,2010,Qtr 3,August,19
Barisal,1.14,2010,Qtr 3,August,20
Barisal,1.14,2010,Qtr 4,October,21
Barisal,1.14,2010,Qtr 4,November,2
Barisal,1.14,2012,Qtr 3,July,9
Barisal,1.14,2012,Qtr 3,September,1
Barisal,1.14,2014,Qtr 3,September,8
Barisal,1.14,2017,Qtr 2,June,27
Barisal,1.14,2019,Qtr 3,July,28
Barisal,1.15,2010,Qtr 3,August,30
Barisal,1.15,2010,Qtr 4,October,22
Barisal,1.15,2016,Qtr 4,November,16
Barisal,1.15,2019,Qtr 4,October,26
Barisal,1.15,2021,Qtr 4,October,8
Barisal,1.15,2022,Qtr 3,September,26
Barisal,1.15,2022,Qtr 4,October,29
Barisal,1.16,2010,Qtr 2,May,27
Barisal,1.16,2010,Qtr 3,September,8
Barisal,1.16,2011,Qtr 2,June,2
Barisal,1.16,2012,Qtr 3,July,6
Barisal,1.16,2012,Qtr 3,July,23
Barisal,1.16,2012,Qtr 3,August,1
Barisal,1.16,2012,Qtr 3,August,30
Barisal,1.16,2013,Qtr 3,July,19
Barisal,1.16,2013,Qtr 3,August,8
Barisal,1.16,2014,Qtr 3,September,7
Barisal,1.16,2016,Qtr 2,April,4
Barisal,1.16,2017,Qtr 3,July,16
Barisal,1.16,2019,Qtr 3,July,7
Barisal,1.16,2020,Qtr 2,June,23
Barisal,1.16,2021,Qtr 2,May,6
Barisal,1.16,2022,Qtr 2,May,6
Barisal,1.16,2022,Qtr 3,September,28
Barisal,1.17,2011,Qtr 4,October,11
Barisal,1.17,2012,Qtr 3,July,25
Barisal,1.17,2013,Qtr 3,July,18
Barisal,1.17,2013,Qtr 3,August,4
Barisal,1.17,2013,Qtr 4,October,19
Barisal,1.17,2015,Qtr 4,October,31
Barisal,1.17,2016,Qtr 4,October,18
Barisal,1.17,2017,Qtr 2,June,28
Barisal,1.17,2019,Qtr 3,September,2
Barisal,1.17,2022,Qtr 3,July,4
Barisal,1.18,2017,Qtr 4,November,1
Barisal,1.19,2010,Qtr 3,August,5
Barisal,1.19,2011,Qtr 2,May,29
Barisal,1.19,2012,Qtr 3,July,24
Barisal,1.19,2013,Qtr 2,June,3
Barisal,1.19,2015,Qtr 2,May,18
Barisal,1.19,2015,Qtr 2,June,12
Barisal,1.19,2015,Qtr 4,October,19
Barisal,1.19,2016,Qtr 2,June,8
Barisal,1.19,2016,Qtr 2,June,10
Barisal,1.19,2016,Qtr 2,June,19
Barisal,1.19,2018,Qtr 2,May,26
Barisal,1.19,2018,Qtr 2,June,8
Barisal,1.19,2019,Qtr 3,July,15
Barisal,1.19,2019,Qtr 3,August,10
Barisal,1.19,2019,Qtr 3,September,8
Barisal,1.19,2020,Qtr 3,August,2
Barisal,1.19,2020,Qtr 4,October,27
Barisal,1.19,2021,Qtr 2,May,12
Barisal,1.19,2022,Qtr 2,May,5
Barisal,1.19,2022,Qtr 3,September,25
Barisal,1.2,2010,Qtr 3,September,29
Barisal,1.2,2010,Qtr 4,October,13
Barisal,1.2,2010,Qtr 4,October,19
Barisal,1.2,2013,Qtr 3,July,17
Barisal,1.2,2013,Qtr 3,August,6
Barisal,1.2,2013,Qtr 3,August,7
Barisal,1.2,2014,Qtr 3,September,6
Barisal,1.2,2019,Qtr 3,August,22
Barisal,1.2,2020,Qtr 3,September,7
Barisal,1.2,2020,Qtr 3,September,9
Barisal,1.2,2021,Qtr 2,June,28
Barisal,1.2,2021,Qtr 4,October,27
Barisal,1.2,2021,Qtr 4,December,9
Barisal,1.2,2022,Qtr 3,September,29
Barisal,1.21,2009,Qtr 4,October,20
Barisal,1.21,2012,Qtr 3,September,22
Barisal,1.21,2016,Qtr 4,November,15
Barisal,1.21,2019,Qtr 4,October,5
Barisal,1.21,2019,Qtr 4,October,12
Barisal,1.21,2020,Qtr 4,November,5
Barisal,1.21,2021,Qtr 3,September,11
Barisal,1.22,2012,Qtr 2,June,26
Barisal,1.22,2012,Qtr 3,July,22
Barisal,1.22,2018,Qtr 3,September,8
Barisal,1.22,2019,Qtr 3,September,24
Barisal,1.22,2020,Qtr 2,May,31
Barisal,1.22,2020,Qtr 2,June,12
Barisal,1.22,2020,Qtr 2,June,13
Barisal,1.22,2023,Qtr 2,June,10
Barisal,1.23,2010,Qtr 3,July,20
Barisal,1.23,2010,Qtr 3,July,28
Barisal,1.23,2011,Qtr 4,October,24
Barisal,1.23,2012,Qtr 3,August,5
Barisal,1.23,2013,Qtr 3,July,16
Barisal,1.23,2013,Qtr 3,September,24
Barisal,1.23,2013,Qtr 4,October,18
Barisal,1.23,2013,Qtr 4,October,20
Barisal,1.23,2013,Qtr 4,October,30
Barisal,1.23,2014,Qtr 3,July,7
Barisal,1.23,2014,Qtr 3,September,27
Barisal,1.23,2017,Qtr 4,October,16
Barisal,1.23,2017,Qtr 4,October,17
Barisal,1.23,2017,Qtr 4,October,31
Barisal,1.23,2017,Qtr 4,December,8
Barisal,1.23,2018,Qtr 3,September,26
Barisal,1.23,2019,Qtr 4,November,15
Barisal,1.23,2020,Qtr 3,July,19
Barisal,1.23,2022,Qtr 3,September,6
Barisal,1.24,2010,Qtr 4,October,16
Barisal,1.24,2013,Qtr 3,September,23
Barisal,1.24,2014,Qtr 3,September,19
Barisal,1.24,2016,Qtr 4,October,27
Barisal,1.24,2021,Qtr 4,October,28
Barisal,1.24,2022,Qtr 3,September,24
Barisal,1.25,2010,Qtr 3,July,7
Barisal,1.25,2010,Qtr 3,August,4
Barisal,1.25,2010,Qtr 3,August,18
Barisal,1.25,2010,Qtr 3,September,28
Barisal,1.25,2011,Qtr 2,May,30
Barisal,1.25,2011,Qtr 2,June,1
Barisal,1.25,2011,Qtr 4,October,10
Barisal,1.25,2012,Qtr 2,June,23
Barisal,1.25,2012,Qtr 3,July,18
Barisal,1.25,2013,Qtr 2,June,17
Barisal,1.25,2014,Qtr 2,June,28
Barisal,1.25,2016,Qtr 4,October,17
Barisal,1.25,2017,Qtr 2,June,4
Barisal,1.25,2017,Qtr 2,June,29
Barisal,1.25,2018,Qtr 2,June,7
Barisal,1.25,2018,Qtr 3,August,28
Barisal,1.25,2018,Qtr 3,August,29
Barisal,1.25,2018,Qtr 3,August,30
Barisal,1.25,2018,Qtr 3,September,17
Barisal,1.25,2019,Qtr 2,June,4
Barisal,1.25,2020,Qtr 3,July,3
Barisal,1.25,2020,Qtr 4,October,21
Barisal,1.25,2021,Qtr 2,May,5
Barisal,1.25,2021,Qtr 2,June,27
Barisal,1.25,2021,Qtr 3,September,6
Barisal,1.25,2021,Qtr 4,October,7
Barisal,1.25,2021,Qtr 4,October,24
Barisal,1.25,2022,Qtr 2,June,4
Barisal,1.25,2023,Qtr 3,July,31
Barisal,1.26,2009,Qtr 3,July,8
Barisal,1.26,2010,Qtr 2,June,21
Barisal,1.26,2010,Qtr 2,June,25
Barisal,1.26,2010,Qtr 3,August,28
Barisal,1.26,2010,Qtr 3,August,29
Barisal,1.26,2010,Qtr 3,September,27
Barisal,1.26,2010,Qtr 4,October,14
Barisal,1.26,2011,Qtr 4,October,21
Barisal,1.26,2012,Qtr 2,June,22
Barisal,1.26,2012,Qtr 3,July,12
Barisal,1.26,2014,Qtr 3,August,9
Barisal,1.26,2014,Qtr 3,August,29
Barisal,1.26,2015,Qtr 4,November,7
Barisal,1.26,2017,Qtr 4,December,12
Barisal,1.26,2018,Qtr 3,August,27
Barisal,1.26,2018,Qtr 3,September,25
Barisal,1.26,2018,Qtr 4,October,29
Barisal,1.26,2019,Qtr 3,July,26
Barisal,1.26,2019,Qtr 4,October,6
Barisal,1.26,2020,Qtr 2,June,27
Barisal,1.26,2020,Qtr 3,August,1
Barisal,1.26,2020,Qtr 3,August,14
Barisal,1.26,2021,Qtr 4,October,3
Barisal,1.26,2021,Qtr 4,October,15
Barisal,1.26,2021,Qtr 4,October,16
Barisal,1.26,2022,Qtr 3,July,27
Barisal,1.26,2022,Qtr 3,August,19
Barisal,1.28,2010,Qtr 3,September,11
Barisal,1.28,2011,Qtr 3,August,1
Barisal,1.28,2012,Qtr 3,August,29
Barisal,1.28,2012,Qtr 3,September,23
Barisal,1.28,2012,Qtr 4,October,15
Barisal,1.28,2014,Qtr 2,May,6
Barisal,1.28,2014,Qtr 2,June,25
Barisal,1.28,2014,Qtr 3,August,3
Barisal,1.28,2016,Qtr 2,May,3
Barisal,1.28,2016,Qtr 2,June,9
Barisal,1.28,2016,Qtr 4,October,31
Barisal,1.28,2018,Qtr 2,May,5
Barisal,1.28,2018,Qtr 3,September,19
Barisal,1.28,2019,Qtr 3,August,12
Barisal,1.28,2019,Qtr 3,September,29
Barisal,1.28,2020,Qtr 2,June,7
Barisal,1.28,2020,Qtr 3,July,18
Barisal,1.28,2020,Qtr 3,September,20
Barisal,1.28,2021,Qtr 3,September,10
Barisal,1.28,2022,Qtr 2,May,13
Barisal,1.28,2022,Qtr 2,June,18
Barisal,1.28,2022,Qtr 2,June,23
Barisal,1.28,2022,Qtr 3,August,16
Barisal,1.28,2022,Qtr 4,October,2
Barisal,1.28,2023,Qtr 2,April,2
Barisal,1.29,2015,Qtr 4,October,18
Barisal,1.29,2017,Qtr 4,October,30
Barisal,1.29,2018,Qtr 3,September,24
Barisal,1.29,2019,Qtr 4,October,8
Barisal,1.3,2010,Qtr 4,October,15
Barisal,1.3,2011,Qtr 3,July,31
Barisal,1.3,2012,Qtr 3,July,14
Barisal,1.3,2012,Qtr 3,September,21
Barisal,1.3,2014,Qtr 3,July,25
Barisal,1.3,2015,Qtr 4,October,1
Barisal,1.3,2016,Qtr 4,November,14
Barisal,1.3,2017,Qtr 3,July,19
Barisal,1.3,2017,Qtr 4,October,29
Barisal,1.3,2019,Qtr 3,August,23
Barisal,1.3,2019,Qtr 3,September,15
Barisal,1.3,2020,Qtr 2,June,22
Barisal,1.3,2020,Qtr 3,August,15
Barisal,1.3,2020,Qtr 4,October,9
Barisal,1.3,2021,Qtr 3,September,5
Barisal,1.31,2009,Qtr 2,April,2
Barisal,1.31,2009,Qtr 3,July,24
Barisal,1.31,2009,Qtr 4,October,19
Barisal,1.31,2011,Qtr 2,May,31
Barisal,1.31,2011,Qtr 2,June,8
Barisal,1.31,2011,Qtr 2,June,14
Barisal,1.31,2012,Qtr 3,July,8
Barisal,1.31,2013,Qtr 3,July,15
Barisal,1.31,2013,Qtr 3,August,3
Barisal,1.31,2014,Qtr 3,August,8
Barisal,1.31,2015,Qtr 2,April,8
Barisal,1.31,2017,Qtr 2,June,26
Barisal,1.31,2017,Qtr 4,October,15
Barisal,1.31,2017,Qtr 4,November,19
Barisal,1.31,2018,Qtr 2,May,11
Barisal,1.31,2019,Qtr 3,July,27
Barisal,1.31,2019,Qtr 3,August,27
Barisal,1.31,2020,Qtr 2,May,29
Barisal,1.31,2020,Qtr 2,June,14
Barisal,1.31,2020,Qtr 3,July,4
Barisal,1.31,2020,Qtr 3,September,6
Barisal,1.31,2020,Qtr 3,September,19
Barisal,1.31,2020,Qtr 4,November,1
Barisal,1.31,2021,Qtr 2,June,13
Barisal,1.32,2009,Qtr 4,October,14
Barisal,1.32,2010,Qtr 4,October,12
Barisal,1.32,2013,Qtr 4,October,17
Barisal,1.32,2014,Qtr 4,October,15
Barisal,1.32,2015,Qtr 4,October,4
Barisal,1.32,2021,Qtr 3,September,12
Barisal,1.32,2022,Qtr 3,September,7
Barisal,1.32,2022,Qtr 3,September,23
Barisal,1.32,2022,Qtr 4,October,8
Barisal,1.33,2012,Qtr 3,July,21
Barisal,1.33,2012,Qtr 3,July,27
Barisal,1.33,2012,Qtr 3,August,6
Barisal,1.33,2012,Qtr 3,August,18
Barisal,1.33,2012,Qtr 3,September,30
Barisal,1.33,2013,Qtr 3,July,9
Barisal,1.33,2013,Qtr 3,July,10
Barisal,1.33,2014,Qtr 3,July,18
Barisal,1.33,2015,Qtr 3,September,30
Barisal,1.33,2015,Qtr 4,October,3
Barisal,1.33,2019,Qtr 4,October,9
Barisal,1.33,2020,Qtr 3,September,10
Barisal,1.33,2021,Qtr 3,September,7
Barisal,1.33,2021,Qtr 4,October,14
Barisal,1.33,2023,Qtr 3,August,6
Barisal,1.34,2010,Qtr 3,July,15
Barisal,1.34,2011,Qtr 2,May,28
Barisal,1.34,2011,Qtr 2,June,13
Barisal,1.34,2011,Qtr 4,October,18
Barisal,1.34,2013,Qtr 3,July,8
Barisal,1.34,2014,Qtr 3,August,11
Barisal,1.34,2014,Qtr 3,September,5
Barisal,1.34,2015,Qtr 2,April,27
Barisal,1.34,2015,Qtr 4,October,2
Barisal,1.34,2016,Qtr 3,July,2
Barisal,1.34,2017,Qtr 4,October,28
Barisal,1.34,2018,Qtr 2,May,15
Barisal,1.34,2021,Qtr 2,June,26
Barisal,1.34,2021,Qtr 3,July,22
Barisal,1.34,2022,Qtr 3,September,22
Barisal,1.35,2010,Qtr 4,October,18
Barisal,1.35,2021,Qtr 4,October,13
Barisal,1.36,2011,Qtr 3,July,30
Barisal,1.36,2011,Qtr 4,October,4
Barisal,1.36,2011,Qtr 4,October,9
Barisal,1.36,2013,Qtr 3,July,11
Barisal,1.36,2018,Qtr 4,October,16
Barisal,1.36,2020,Qtr 3,August,16
