datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions
2015-09-16,"Khulna,Bangladesh",31.8,26.4,28.3,40.5,26.4,33.5,26.6,91.1,6.8,100.0,79.17,rain,,,,13.8,127.1,1003.7,82.6,6.7,136.6,11.7,5.0,,2015-09-16T05:48:29,2015-09-16T18:05:00,0.1,"Rain, Partially cloudy"
2015-09-17,"Khulna,Bangladesh",35.5,25.9,29.8,49.1,25.9,36.7,26.5,83.7,0.0,0.0,0.0,,,,,7.6,117.8,1004.5,69.1,6.3,224.4,19.4,8.0,,2015-09-17T05:48:47,2015-09-17T18:04:00,0.13,Partially cloudy
2015-09-18,"Khulna,Bangladesh",34.4,26.5,29.0,47.5,26.5,35.5,26.8,88.7,4.1,100.0,62.5,rain,,,,9.0,334.1,1004.6,81.6,6.8,110.0,9.5,4.0,,2015-09-18T05:49:04,2015-09-18T18:02:59,0.17,"Rain, Partially cloudy"
2015-09-19,"Khulna,Bangladesh",29.9,25.9,27.6,40.1,25.9,32.0,26.3,93.0,32.8,100.0,100.0,rain,,,,13.7,147.5,1004.5,89.5,6.9,99.4,8.5,3.0,,2015-09-19T05:49:22,2015-09-19T18:01:59,0.2,"Rain, Partially cloudy"
2015-09-20,"Khulna,Bangladesh",29.3,25.6,27.0,37.2,25.6,29.6,26.1,95.2,33.9,100.0,100.0,rain,,,,21.6,143.1,1003.7,96.3,5.9,114.0,9.9,4.0,,2015-09-20T05:49:40,2015-09-20T18:00:58,0.23,"Rain, Overcast"
2015-09-21,"Khulna,Bangladesh",30.3,26.3,27.5,39.4,26.3,31.5,26.5,94.4,18.5,100.0,100.0,rain,,,,24.5,178.6,1003.8,95.2,6.3,75.6,6.6,2.0,,2015-09-21T05:49:58,2015-09-21T17:59:57,0.25,"Rain, Overcast"
2015-09-22,"Khulna,Bangladesh",30.7,26.0,28.1,40.3,26.0,34.0,26.8,92.8,22.0,100.0,100.0,rain,,,,18.0,205.5,1004.4,81.9,12.9,189.9,16.4,7.0,,2015-09-22T05:50:16,2015-09-22T17:58:57,0.3,"Rain, Partially cloudy"
2015-09-23,"Khulna,Bangladesh",30.0,25.1,27.6,38.4,25.1,32.2,26.5,94.2,46.2,100.0,100.0,rain,,,,14.0,231.1,1005.2,92.8,6.3,150.7,13.1,5.0,,2015-09-23T05:50:34,2015-09-23T17:57:56,0.34,"Rain, Overcast"
2015-09-24,"Khulna,Bangladesh",30.3,25.1,27.5,38.5,25.1,31.3,26.2,93.1,17.3,100.0,50.0,rain,,,,9.0,224.3,1004.7,92.8,6.3,146.1,12.6,5.0,,2015-09-24T05:50:53,2015-09-24T17:56:56,0.37,"Rain, Overcast"
2015-09-25,"Khulna,Bangladesh",34.8,25.1,28.7,43.7,25.1,33.2,25.6,84.3,0.1,100.0,4.17,rain,,,,8.6,254.8,1004.4,36.7,6.4,257.5,22.4,9.0,,2015-09-25T05:51:11,2015-09-25T17:55:56,0.4,"Rain, Partially cloudy"
2015-09-26,"Khulna,Bangladesh",34.4,24.0,28.8,42.7,24.0,32.6,24.2,77.7,0.8,100.0,29.17,rain,,,,6.5,253.0,1005.6,40.2,6.5,256.3,22.3,9.0,,2015-09-26T05:51:30,2015-09-26T17:54:56,0.44,"Rain, Partially cloudy"
2015-09-27,"Khulna,Bangladesh",34.0,25.0,28.7,39.0,25.0,31.9,23.7,75.8,0.4,100.0,16.67,rain,,,,5.8,251.5,1006.8,36.3,6.8,247.8,21.4,9.0,,2015-09-27T05:51:49,2015-09-27T17:53:56,0.47,"Rain, Partially cloudy"
2015-09-28,"Khulna,Bangladesh",34.0,25.0,28.9,40.1,25.0,32.2,23.7,74.9,0.0,0.0,0.0,,,,,6.1,312.3,1007.4,12.8,6.7,255.5,22.1,9.0,,2015-09-28T05:52:08,2015-09-28T17:52:56,0.5,Clear
2015-09-29,"Khulna,Bangladesh",34.6,24.5,29.1,45.7,24.5,33.7,24.6,77.4,0.0,0.0,0.0,,,,,7.9,329.0,1008.2,26.6,6.7,258.3,22.4,9.0,,2015-09-29T05:52:27,2015-09-29T17:51:57,0.54,Partially cloudy
2015-09-30,"Khulna,Bangladesh",35.1,25.2,29.6,45.1,25.2,35.4,25.5,79.3,0.0,0.0,0.0,,,,,7.9,339.2,1009.4,55.8,6.8,203.3,17.6,7.0,,2015-09-30T05:52:46,2015-09-30T17:50:57,0.57,Partially cloudy
2015-10-01,"Khulna,Bangladesh",33.7,27.0,29.7,45.5,30.1,36.9,26.2,82.6,0.0,0.0,0.0,,,,,7.2,285.3,1009.9,72.7,5.9,195.9,16.8,7.0,,2015-10-01T05:53:06,2015-10-01T17:49:58,0.61,Partially cloudy
2015-10-02,"Khulna,Bangladesh",35.4,26.2,28.4,47.3,26.2,33.6,26.5,90.0,4.8,100.0,87.5,rain,,,,8.6,242.8,1010.0,73.1,6.1,88.7,7.7,3.0,,2015-10-02T05:53:25,2015-10-02T17:49:00,0.64,"Rain, Partially cloudy"
2015-10-03,"Khulna,Bangladesh",34.0,25.5,28.3,47.2,25.5,33.3,26.2,89.5,2.9,100.0,50.0,rain,,,,7.9,211.6,1008.8,71.5,6.1,125.1,10.9,5.0,,2015-10-03T05:53:46,2015-10-03T17:48:01,0.67,"Rain, Partially cloudy"
2015-10-04,"Khulna,Bangladesh",34.0,18.1,28.8,44.6,18.1,34.1,25.9,83.6,0.5,100.0,20.83,rain,,,,7.6,10.8,1008.8,67.1,6.1,122.1,10.6,4.0,,2015-10-04T05:54:06,2015-10-04T17:47:03,0.71,"Rain, Partially cloudy"
2015-10-05,"Khulna,Bangladesh",32.7,26.4,28.7,40.3,26.4,33.8,25.5,83.6,1.0,100.0,41.67,rain,,,,7.3,119.0,1008.2,67.6,6.2,112.1,9.7,4.0,,2015-10-05T05:54:26,2015-10-05T17:46:06,0.75,"Rain, Partially cloudy"
2015-10-06,"Khulna,Bangladesh",34.9,25.9,28.6,45.1,25.9,33.6,25.8,86.0,0.9,100.0,25.0,rain,,,,6.1,181.2,1007.3,51.0,6.2,119.5,10.3,4.0,,2015-10-06T05:54:47,2015-10-06T17:45:09,0.77,"Rain, Partially cloudy"
2015-10-07,"Khulna,Bangladesh",33.7,25.9,28.0,41.8,25.9,32.0,25.7,87.9,12.6,100.0,100.0,rain,,,,10.8,97.3,1007.5,73.0,6.2,101.4,8.8,3.0,,2015-10-07T05:55:09,2015-10-07T17:44:12,0.81,"Rain, Partially cloudy"
2015-10-08,"Khulna,Bangladesh",28.8,25.4,27.0,36.2,25.4,29.6,25.9,93.9,18.7,100.0,100.0,rain,,,,15.5,34.4,1005.6,82.8,6.4,75.7,6.6,3.0,,2015-10-08T05:55:30,2015-10-08T17:43:16,0.84,"Rain, Partially cloudy"
2015-10-09,"Khulna,Bangladesh",32.9,24.4,27.6,42.1,24.4,30.9,25.2,87.4,9.8,100.0,100.0,rain,,,,13.0,264.2,1004.3,65.2,6.7,203.7,17.5,7.0,,2015-10-09T05:55:52,2015-10-09T17:42:20,0.87,"Rain, Partially cloudy"
2015-10-10,"Khulna,Bangladesh",32.7,24.7,28.4,41.7,24.7,32.4,25.0,83.1,7.1,100.0,100.0,rain,,,,10.2,211.5,1006.2,47.0,5.9,231.2,20.1,8.0,,2015-10-10T05:56:14,2015-10-10T17:41:25,0.91,"Rain, Partially cloudy"
2015-10-11,"Khulna,Bangladesh",32.6,24.8,28.0,38.7,24.8,30.8,24.3,81.3,1.9,100.0,45.83,rain,,,,7.2,56.1,1008.9,21.1,5.9,233.3,20.0,8.0,,2015-10-11T05:56:37,2015-10-11T17:40:30,0.94,"Rain, Partially cloudy"
2015-10-12,"Khulna,Bangladesh",32.5,24.1,27.8,37.6,24.1,30.3,24.1,81.8,2.9,100.0,62.5,rain,,,,6.5,202.4,1010.0,39.2,5.9,233.3,20.1,8.0,,2015-10-12T05:57:00,2015-10-12T17:39:36,0.97,"Rain, Partially cloudy"
2015-10-13,"Khulna,Bangladesh",30.8,24.3,26.6,35.9,24.3,28.5,23.9,85.9,10.5,100.0,100.0,rain,,,,13.9,196.3,1010.6,51.5,6.6,215.8,18.6,8.0,,2015-10-13T05:57:23,2015-10-13T17:38:43,0.0,"Rain, Partially cloudy"
2015-10-14,"Khulna,Bangladesh",30.3,23.2,25.7,35.1,23.2,26.9,23.4,88.0,7.5,100.0,79.17,rain,,,,11.5,147.0,1012.1,45.9,6.6,173.4,15.0,6.0,,2015-10-14T05:57:47,2015-10-14T17:37:50,0.04,"Rain, Partially cloudy"
2015-10-15,"Khulna,Bangladesh",31.8,23.3,26.6,37.7,23.3,28.7,23.6,84.9,2.1,100.0,62.5,rain,,,,10.1,156.5,1012.8,35.3,6.9,222.4,19.2,8.0,,2015-10-15T05:58:11,2015-10-15T17:36:58,0.08,"Rain, Partially cloudy"
2015-10-16,"Khulna,Bangladesh",32.0,23.7,27.3,35.4,23.7,29.5,23.5,80.6,1.1,100.0,37.5,rain,,,,6.5,211.2,1013.5,41.6,6.9,235.4,20.3,8.0,,2015-10-16T05:58:36,2015-10-16T17:36:06,0.11,"Rain, Partially cloudy"
2015-10-17,"Khulna,Bangladesh",33.1,23.7,27.5,38.5,23.7,30.0,23.4,79.2,0.2,100.0,8.33,rain,,,,6.1,304.7,1012.2,24.3,6.2,232.8,20.1,8.0,,2015-10-17T05:59:01,2015-10-17T17:35:16,0.15,"Rain, Partially cloudy"
2015-10-18,"Khulna,Bangladesh",33.0,23.7,27.5,38.8,23.7,29.8,23.2,78.1,0.0,0.0,0.0,,,,,7.2,332.4,1012.8,13.0,6.2,238.7,20.5,8.0,,2015-10-18T05:59:26,2015-10-18T17:34:26,0.18,Clear
2015-10-19,"Khulna,Bangladesh",33.1,23.4,27.7,38.3,23.4,30.2,23.3,77.9,0.0,0.0,0.0,,,,,7.6,324.9,1012.0,10.3,6.2,230.1,19.9,8.0,,2015-10-19T05:59:52,2015-10-19T17:33:36,0.22,Clear
2015-10-20,"Khulna,Bangladesh",34.0,23.8,28.0,39.5,23.8,30.4,22.7,73.9,0.0,0.0,0.0,,,,,5.0,304.5,1010.1,7.4,5.5,218.8,19.0,8.0,,2015-10-20T06:00:19,2015-10-20T17:32:48,0.25,Clear
2015-10-21,"Khulna,Bangladesh",33.8,24.2,28.1,40.3,24.2,30.7,22.8,74.0,0.0,0.0,0.0,,,,,4.7,256.7,1009.8,2.6,5.1,223.8,19.4,8.0,,2015-10-21T06:00:45,2015-10-21T17:32:00,0.25,Clear
2015-10-22,"Khulna,Bangladesh",33.9,23.8,27.9,40.6,23.8,30.6,23.1,76.4,0.0,0.0,0.0,,,,,5.4,273.6,1010.7,7.1,4.1,213.7,18.4,8.0,,2015-10-22T06:01:13,2015-10-22T17:31:13,0.32,Clear
2015-10-23,"Khulna,Bangladesh",33.9,23.4,27.6,38.1,23.4,29.6,23.0,77.0,0.0,0.0,0.0,,,,,5.8,295.5,1010.4,5.8,4.5,211.3,18.2,8.0,,2015-10-23T06:01:41,2015-10-23T17:30:28,0.35,Clear
2015-10-24,"Khulna,Bangladesh",33.5,22.2,26.8,38.8,22.2,28.1,21.5,74.5,0.0,0.0,0.0,,,,,7.6,352.7,1011.3,3.8,4.9,224.5,19.5,8.0,,2015-10-24T06:02:09,2015-10-24T17:29:43,0.39,Clear
2015-10-25,"Khulna,Bangladesh",32.6,21.5,26.1,34.2,21.5,26.7,19.3,68.0,0.0,0.0,0.0,,,,,6.1,357.3,1012.6,0.8,5.1,226.6,19.6,8.0,,2015-10-25T06:02:38,2015-10-25T17:28:58,0.42,Clear
2015-10-26,"Khulna,Bangladesh",32.0,21.5,25.4,31.7,21.5,25.7,18.9,68.9,0.0,0.0,0.0,,,,,7.2,332.6,1013.7,48.2,5.0,236.0,20.6,8.0,,2015-10-26T06:03:07,2015-10-26T17:28:15,0.46,Partially cloudy
2015-10-27,"Khulna,Bangladesh",31.5,19.0,24.8,32.7,19.0,25.5,19.6,74.3,0.0,0.0,0.0,,,,,7.9,322.7,1013.0,48.6,4.8,229.5,19.8,8.0,,2015-10-27T06:03:37,2015-10-27T17:27:33,0.5,Partially cloudy
2015-10-28,"Khulna,Bangladesh",31.5,20.2,25.1,35.2,20.2,26.0,20.1,74.8,0.0,0.0,0.0,,,,,6.1,333.4,1013.4,44.5,4.9,216.1,18.8,8.0,,2015-10-28T06:04:07,2015-10-28T17:26:52,0.52,Partially cloudy
2015-10-29,"Khulna,Bangladesh",31.1,22.3,25.9,32.6,22.3,26.6,20.5,73.7,0.0,0.0,0.0,,,,,5.4,228.9,1013.8,82.9,5.0,199.9,17.4,8.0,,2015-10-29T06:04:38,2015-10-29T17:26:12,0.56,Partially cloudy
2015-10-30,"Khulna,Bangladesh",29.0,23.0,25.8,31.8,23.0,26.9,21.7,78.4,1.4,100.0,33.33,rain,,,,4.7,82.9,1014.8,85.3,4.9,194.7,16.9,7.0,,2015-10-30T06:05:09,2015-10-30T17:25:33,0.59,"Rain, Partially cloudy"
2015-10-31,"Khulna,Bangladesh",27.4,22.1,24.5,29.8,22.1,24.8,22.4,88.5,4.9,100.0,87.5,rain,,,,10.8,133.1,1014.3,89.3,5.1,162.5,14.1,6.0,,2015-10-31T06:05:41,2015-10-31T17:24:55,0.62,"Rain, Partially cloudy"
2015-11-01,"Khulna,Bangladesh",27.4,21.7,24.2,29.9,21.7,24.5,22.3,89.4,2.9,100.0,79.17,rain,,,,14.0,109.3,1014.2,74.7,5.4,183.6,15.9,7.0,,2015-11-01T06:06:13,2015-11-01T17:24:18,0.66,"Rain, Partially cloudy"
2015-11-02,"Khulna,Bangladesh",29.3,21.8,25.4,32.5,21.8,26.5,22.2,83.5,0.9,100.0,37.5,rain,,,,6.8,70.8,1014.1,24.8,5.4,223.2,19.3,8.0,,2015-11-02T06:06:46,2015-11-02T17:23:42,0.69,"Rain, Partially cloudy"
2015-11-03,"Khulna,Bangladesh",31.3,21.0,25.7,34.3,21.0,26.9,21.8,80.2,0.0,0.0,0.0,,,,,5.4,322.1,1013.4,11.4,5.4,221.4,19.3,8.0,,2015-11-03T06:07:19,2015-11-03T17:23:08,0.75,Clear
2015-11-04,"Khulna,Bangladesh",32.3,22.0,26.4,35.3,22.0,27.7,21.5,76.1,0.0,0.0,0.0,,,,,5.8,246.8,1012.3,30.3,5.4,229.1,19.8,8.0,,2015-11-04T06:07:53,2015-11-04T17:22:34,0.75,Partially cloudy
2015-11-05,"Khulna,Bangladesh",31.8,22.8,26.4,35.7,22.8,27.6,21.3,74.9,0.0,0.0,0.0,,,,,5.4,282.4,1012.4,11.2,5.0,208.6,17.9,8.0,,2015-11-05T06:08:27,2015-11-05T17:22:02,0.79,Clear
2015-11-06,"Khulna,Bangladesh",32.1,22.4,26.3,36.2,22.4,27.3,20.6,72.4,0.0,0.0,0.0,,,,,6.9,318.9,1011.8,3.5,5.5,211.6,18.4,8.0,,2015-11-06T06:09:02,2015-11-06T17:21:31,0.82,Clear
2015-11-07,"Khulna,Bangladesh",31.8,20.0,25.0,34.0,20.0,25.7,19.9,75.2,0.0,0.0,0.0,,,,,7.9,4.1,1013.2,0.1,4.9,205.1,17.9,8.0,,2015-11-07T06:09:37,2015-11-07T17:21:01,0.85,Clear
2015-11-08,"Khulna,Bangladesh",30.6,19.3,24.5,31.2,19.3,24.9,19.0,72.8,0.0,0.0,0.0,,,,,10.8,357.3,1014.3,2.1,4.3,202.5,17.6,7.0,,2015-11-08T06:10:13,2015-11-08T17:20:33,0.89,Clear
2015-11-09,"Khulna,Bangladesh",28.7,19.2,23.6,29.6,19.2,23.8,18.5,74.8,0.0,0.0,0.0,,,,,10.1,329.6,1013.1,43.7,5.4,210.0,18.2,8.0,,2015-11-09T06:10:49,2015-11-09T17:20:05,0.92,Partially cloudy
2015-11-10,"Khulna,Bangladesh",30.1,17.9,23.8,31.0,17.9,24.1,18.6,74.4,0.0,0.0,0.0,,,,,8.3,314.6,1011.5,43.4,5.6,205.7,17.7,7.0,,2015-11-10T06:11:26,2015-11-10T17:19:39,0.95,Partially cloudy
2015-11-11,"Khulna,Bangladesh",30.3,17.7,24.1,31.4,17.7,24.3,18.2,71.7,0.0,0.0,0.0,,,,,7.9,317.5,1011.5,20.1,5.1,216.6,18.7,8.0,,2015-11-11T06:12:03,2015-11-11T17:19:15,0.0,Partially cloudy
2015-11-12,"Khulna,Bangladesh",31.1,17.6,23.7,30.7,17.6,23.9,18.1,73.3,0.0,0.0,0.0,,,,,8.6,340.5,1013.3,32.1,5.6,207.8,17.9,8.0,,2015-11-12T06:12:40,2015-11-12T17:18:51,0.02,Partially cloudy
2015-11-13,"Khulna,Bangladesh",30.4,18.0,23.8,31.3,18.0,24.1,18.6,74.3,0.0,0.0,0.0,,,,,9.4,331.1,1013.3,38.1,5.3,187.5,16.2,7.0,,2015-11-13T06:13:18,2015-11-13T17:18:29,0.05,Partially cloudy
2015-11-14,"Khulna,Bangladesh",31.1,20.0,24.7,33.5,20.0,25.1,19.1,72.6,0.0,0.0,0.0,,,,,5.8,294.3,1011.2,4.0,4.7,185.9,16.0,7.0,,2015-11-14T06:13:56,2015-11-14T17:18:08,0.09,Clear
2015-11-15,"Khulna,Bangladesh",31.6,19.3,24.6,33.1,19.3,24.9,19.1,73.5,0.0,0.0,0.0,,,,,6.8,302.6,1011.2,23.5,3.9,182.9,15.7,7.0,,2015-11-15T06:14:35,2015-11-15T17:17:49,0.12,Partially cloudy
2015-11-16,"Khulna,Bangladesh",31.5,18.6,24.4,34.3,18.6,24.8,19.1,74.0,0.0,0.0,0.0,,,,,7.2,294.5,1011.2,36.8,3.8,183.7,15.8,7.0,,2015-11-16T06:15:14,2015-11-16T17:17:31,0.16,Partially cloudy
2015-11-17,"Khulna,Bangladesh",31.1,20.1,23.8,34.0,20.1,24.1,19.9,79.7,0.0,0.0,0.0,,,,,7.9,247.3,1011.3,65.2,4.6,86.9,7.5,3.0,,2015-11-17T06:15:53,2015-11-17T17:17:14,0.19,Partially cloudy
2015-11-18,"Khulna,Bangladesh",30.9,20.6,24.6,31.7,20.6,24.9,20.2,78.5,0.6,100.0,16.67,rain,,,,7.9,232.3,1013.7,50.2,4.8,137.6,11.9,6.0,,2015-11-18T06:16:32,2015-11-18T17:16:59,0.23,"Rain, Partially cloudy"
2015-11-19,"Khulna,Bangladesh",29.0,18.2,23.3,31.4,18.2,23.6,18.9,78.1,0.0,0.0,0.0,,,,,9.7,353.0,1014.7,43.4,4.6,163.2,14.2,7.0,,2015-11-19T06:17:12,2015-11-19T17:16:45,0.25,Partially cloudy
2015-11-20,"Khulna,Bangladesh",30.0,17.5,23.6,31.2,17.5,24.0,18.8,76.5,0.0,0.0,0.0,,,,,9.4,347.8,1013.6,7.1,4.5,196.5,16.9,7.0,,2015-11-20T06:17:52,2015-11-20T17:16:33,0.3,Clear
2015-11-21,"Khulna,Bangladesh",31.1,17.5,23.7,31.6,17.5,23.9,18.2,73.6,0.0,0.0,0.0,,,,,8.6,348.7,1013.5,0.9,5.3,207.3,17.9,8.0,,2015-11-21T06:18:33,2015-11-21T17:16:22,0.33,Clear
2015-11-22,"Khulna,Bangladesh",30.6,17.3,23.4,30.6,17.3,23.4,17.6,72.9,0.0,0.0,0.0,,,,,7.9,3.9,1013.4,12.6,5.3,209.5,17.9,8.0,,2015-11-22T06:19:13,2015-11-22T17:16:12,0.37,Clear
2015-11-23,"Khulna,Bangladesh",30.0,17.4,23.3,30.0,17.4,23.4,16.9,70.0,0.0,0.0,0.0,,,,,8.6,346.4,1013.7,1.5,5.5,208.0,17.8,8.0,,2015-11-23T06:19:54,2015-11-23T17:16:04,0.41,Clear
2015-11-24,"Khulna,Bangladesh",29.6,18.0,23.4,31.4,18.0,23.5,17.0,69.6,0.0,0.0,0.0,,,,,7.6,338.0,1013.2,9.5,4.3,193.8,16.7,7.0,,2015-11-24T06:20:34,2015-11-24T17:15:57,0.44,Clear
2015-11-25,"Khulna,Bangladesh",29.6,18.3,23.5,30.0,18.3,23.6,17.3,70.7,0.0,0.0,0.0,,,,,6.5,322.2,1012.7,31.7,4.8,183.9,15.8,7.0,,2015-11-25T06:21:15,2015-11-25T17:15:52,0.48,Partially cloudy
2015-11-26,"Khulna,Bangladesh",30.0,17.3,23.1,29.9,17.3,23.1,16.8,71.0,0.0,0.0,0.0,,,,,9.7,334.1,1013.3,42.6,5.2,194.3,16.7,7.0,,2015-11-26T06:21:56,2015-11-26T17:15:48,0.5,Partially cloudy
2015-11-27,"Khulna,Bangladesh",29.5,18.1,23.1,29.2,18.1,23.2,17.0,71.0,0.0,0.0,0.0,,,,,6.5,298.4,1011.3,35.5,4.1,185.4,16.0,7.0,,2015-11-27T06:22:37,2015-11-27T17:15:46,0.54,Partially cloudy
2015-11-28,"Khulna,Bangladesh",29.5,18.1,23.2,30.3,18.1,23.2,17.1,71.2,0.0,0.0,0.0,,,,,6.8,0.5,1014.8,52.0,4.8,158.0,13.6,6.0,,2015-11-28T06:23:18,2015-11-28T17:15:45,0.57,Partially cloudy
2015-11-29,"Khulna,Bangladesh",29.9,18.7,23.9,29.8,18.7,24.0,17.5,69.5,0.0,0.0,0.0,,,,,8.6,353.6,1016.5,64.0,4.5,175.2,15.2,7.0,,2015-11-29T06:23:59,2015-11-29T17:15:45,0.61,Partially cloudy
2015-11-30,"Khulna,Bangladesh",29.5,18.1,23.7,30.9,18.1,23.9,18.2,73.4,0.0,0.0,0.0,,,,,9.7,331.2,1015.8,40.5,5.1,155.7,13.4,6.0,,2015-11-30T06:24:40,2015-11-30T17:15:47,0.64,Partially cloudy
2015-12-01,"Khulna,Bangladesh",30.4,18.7,24.6,34.6,18.7,25.1,19.9,76.5,0.0,0.0,0.0,,,,,9.0,308.7,1013.7,51.9,4.1,144.6,12.4,5.0,,2015-12-01T06:25:21,2015-12-01T17:15:50,0.67,Partially cloudy
2015-12-02,"Khulna,Bangladesh",28.9,20.9,24.7,31.3,20.9,25.1,20.0,77.0,0.0,0.0,0.0,,,,,6.1,286.7,1013.6,70.6,3.0,110.3,9.4,5.0,,2015-12-02T06:26:02,2015-12-02T17:15:55,0.7,Partially cloudy
2015-12-03,"Khulna,Bangladesh",29.4,20.4,24.1,29.9,20.4,24.3,20.2,80.5,0.0,0.0,0.0,,,,,9.4,257.9,1013.8,51.2,2.4,136.0,11.7,6.0,,2015-12-03T06:26:43,2015-12-03T17:16:01,0.75,Partially cloudy
2015-12-04,"Khulna,Bangladesh",29.9,19.0,23.6,29.7,19.0,23.7,18.1,74.7,0.0,0.0,0.0,,,,,7.9,317.1,1014.1,9.1,1.3,173.2,15.0,7.0,,2015-12-04T06:27:23,2015-12-04T17:16:08,0.77,Clear
2015-12-05,"Khulna,Bangladesh",29.4,18.4,23.1,28.9,18.4,23.0,16.6,69.7,0.0,0.0,0.0,,,,,8.6,43.0,,0.0,,169.0,14.7,6.0,,2015-12-05T06:28:03,2015-12-05T17:16:17,0.8,Clear
2015-12-06,"Khulna,Bangladesh",29.1,19.8,23.6,28.8,19.8,23.6,16.3,65.4,0.0,0.0,0.0,,,,,7.2,112.9,,15.3,,147.5,12.7,6.0,,2015-12-06T06:28:43,2015-12-06T17:16:28,0.83,Clear
2015-12-07,"Khulna,Bangladesh",28.0,18.4,22.9,29.7,18.4,23.0,18.1,76.5,0.0,0.0,0.0,,,,,7.9,294.1,1014.4,10.7,4.8,140.8,12.1,6.0,,2015-12-07T06:29:23,2015-12-07T17:16:39,0.86,Clear
2015-12-08,"Khulna,Bangladesh",28.7,18.0,22.7,28.5,18.0,22.7,17.0,72.5,0.0,0.0,0.0,,,,,8.6,337.6,1014.7,19.1,4.7,163.3,14.2,6.0,,2015-12-08T06:30:02,2015-12-08T17:16:52,0.9,Clear
2015-12-09,"Khulna,Bangladesh",28.8,16.5,21.8,28.8,16.5,21.8,15.9,71.8,0.0,0.0,0.0,,,,,10.8,328.1,1015.3,19.6,4.5,169.2,14.5,6.0,,2015-12-09T06:30:41,2015-12-09T17:17:07,0.93,Clear
2015-12-10,"Khulna,Bangladesh",28.5,15.3,21.5,28.6,15.3,21.5,15.4,71.4,0.0,0.0,0.0,,,,,9.0,289.3,1013.8,30.1,3.5,162.5,14.0,6.0,,2015-12-10T06:31:20,2015-12-10T17:17:22,0.96,Partially cloudy
2015-12-11,"Khulna,Bangladesh",29.3,18.6,22.9,29.4,18.6,23.0,17.6,74.5,0.0,0.0,0.0,,,,,7.9,267.7,1012.3,31.2,2.8,156.8,13.4,6.0,,2015-12-11T06:31:58,2015-12-11T17:17:39,0.0,Partially cloudy
2015-12-12,"Khulna,Bangladesh",30.4,18.4,23.5,32.0,18.4,23.7,18.4,75.9,0.0,0.0,0.0,,,,,11.5,230.2,1011.0,10.7,3.2,164.1,14.3,6.0,,2015-12-12T06:32:35,2015-12-12T17:17:57,0.03,Clear
2015-12-13,"Khulna,Bangladesh",30.2,19.2,24.1,31.3,19.2,24.5,20.3,80.9,0.0,0.0,0.0,,,,,8.6,282.8,1012.4,20.2,3.4,150.7,13.0,6.0,,2015-12-13T06:33:12,2015-12-13T17:18:17,0.06,Partially cloudy
2015-12-14,"Khulna,Bangladesh",29.4,18.1,23.3,29.0,18.1,23.3,16.7,69.0,0.0,0.0,0.0,,,,,8.3,21.8,1013.3,19.2,3.7,152.5,13.1,6.0,,2015-12-14T06:33:48,2015-12-14T17:18:37,0.1,Clear
2015-12-15,"Khulna,Bangladesh",26.7,17.0,21.0,26.7,17.0,21.0,15.9,74.4,0.7,100.0,20.83,rain,,,,8.6,14.3,1013.5,54.0,5.0,121.6,10.7,5.0,,2015-12-15T06:34:24,2015-12-15T17:18:59,0.14,"Rain, Partially cloudy"
2015-12-16,"Khulna,Bangladesh",26.8,13.2,18.9,26.6,13.2,18.9,10.5,62.2,0.0,0.0,0.0,,,,,12.2,359.1,1015.0,15.0,4.9,170.3,14.7,6.0,,2015-12-16T06:34:59,2015-12-16T17:19:22,0.17,Clear
2015-12-17,"Khulna,Bangladesh",27.1,12.5,18.8,26.6,12.5,18.7,8.2,53.6,0.0,0.0,0.0,,,,,11.9,7.7,,0.5,,172.2,14.9,7.0,,2015-12-17T06:35:34,2015-12-17T17:19:46,0.21,Clear
2015-12-18,"Khulna,Bangladesh",21.5,13.7,17.6,21.5,13.7,17.6,12.6,72.7,3.9,100.0,54.17,rain,,,,14.8,20.6,,34.9,,95.4,8.3,4.0,,2015-12-18T06:36:07,2015-12-18T17:20:12,0.25,"Rain, Partially cloudy"
2015-12-19,"Khulna,Bangladesh",25.2,11.9,17.9,25.2,11.9,17.9,8.6,59.8,0.0,0.0,0.0,,,,,11.9,346.4,,16.8,,175.2,15.2,7.0,,2015-12-19T06:36:40,2015-12-19T17:20:38,0.28,Clear
2015-12-20,"Khulna,Bangladesh",25.9,10.6,17.6,25.9,10.6,17.6,5.2,47.0,0.0,0.0,0.0,,,,,9.4,329.2,,39.4,,183.6,15.8,7.0,,2015-12-20T06:37:12,2015-12-20T17:21:06,0.31,Partially cloudy
2015-12-21,"Khulna,Bangladesh",26.0,12.7,18.1,26.0,12.7,18.1,7.5,52.5,0.0,0.0,0.0,,,,,10.8,28.4,,57.1,,157.8,13.6,6.0,,2015-12-21T06:37:44,2015-12-21T17:21:34,0.35,Partially cloudy
2015-12-22,"Khulna,Bangladesh",25.3,13.1,18.3,25.3,13.1,18.3,12.0,68.2,0.0,0.0,0.0,,,,,7.9,31.1,1018.4,32.3,4.4,147.8,12.8,6.0,,2015-12-22T06:38:14,2015-12-22T17:22:04,0.39,Partially cloudy
