,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
1131,Bogra,2016-03-08,35.3,19.8,27.2,34.4,19.8,27.0,15.2,51.2,0.0,0,0.0,,,,,17.6,249.7,1009.6,11.1,4.2,249.8,21.5,9,,2016-03-08T06:18:28,2016-03-08T18:08:23,0.97,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1132,Bogra,2016-03-09,36.2,22.1,28.4,35.7,22.1,28.5,16.3,50.6,0.0,0,0.0,,,,,18.7,251.3,1008.4,12.2,4.5,241.3,20.9,8,,2016-03-09T06:17:29,2016-03-09T18:08:51,0.0,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1133,Bogra,2016-03-10,36.3,21.9,28.4,35.0,21.9,28.1,15.2,48.7,0.0,0,0.0,,,,,16.6,257.5,1010.8,73.1,4.5,229.2,19.9,8,,2016-03-10T06:16:30,2016-03-10T18:09:20,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1134,Bogra,2016-03-11,36.7,22.2,28.5,35.0,22.2,28.0,14.0,44.7,0.0,0,0.0,,,,,15.5,253.0,1010.8,69.9,4.7,239.4,20.8,8,,2016-03-11T06:15:30,2016-03-11T18:09:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1135,Bogra,2016-03-12,37.5,22.3,28.7,38.3,22.3,28.6,13.0,42.8,0.0,0,0.0,,,,,20.2,262.4,1015.4,70.2,2.0,204.7,17.7,8,,2016-03-12T06:14:31,2016-03-12T18:10:15,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1136,Bogra,2016-03-13,37.2,20.4,28.0,35.8,20.4,27.7,13.9,46.9,1.6,100,16.67,rain,,,,23.0,276.5,1016.1,7.6,2.0,249.5,21.7,9,,2016-03-13T06:13:30,2016-03-13T18:10:43,0.14,Rain,Clear conditions throughout the day with early morning rain.,rain,"42506099999,remote"
1137,Bogra,2016-03-14,35.7,21.3,27.6,34.8,21.3,27.3,14.5,48.1,0.0,0,0.0,,,,,16.6,299.3,1012.8,27.1,3.0,240.2,20.9,8,,2016-03-14T06:12:30,2016-03-14T18:11:10,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1138,Bogra,2016-03-15,34.8,20.7,27.0,34.4,20.7,27.0,15.8,54.1,0.0,0,0.0,,,,,14.4,263.7,1012.7,26.1,4.3,250.7,21.5,9,,2016-03-15T06:11:29,2016-03-15T18:11:37,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999"
1139,Bogra,2016-03-16,35.5,19.7,27.5,34.1,19.7,27.0,13.4,45.5,0.0,0,0.0,,,,,16.2,271.5,1010.4,15.0,4.6,272.2,23.5,9,,2016-03-16T06:10:28,2016-03-16T18:12:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1140,Bogra,2016-03-17,34.2,18.4,26.5,36.3,18.4,26.0,8.6,38.1,0.0,0,0.0,,,,,11.5,286.6,1012.6,25.3,4.3,244.3,21.1,8,,2016-03-17T06:09:27,2016-03-17T18:12:31,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1141,Bogra,2016-03-18,35.4,18.9,27.1,34.0,18.9,26.5,10.2,39.2,0.0,0,0.0,,,,,10.1,191.5,1011.6,6.7,4.0,279.6,24.3,9,,2016-03-18T06:08:26,2016-03-18T18:12:57,0.32,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1142,Bogra,2016-03-19,35.8,21.2,27.8,35.5,21.2,28.4,17.9,57.8,3.6,100,37.5,rain,,,,15.8,187.8,1008.3,14.8,4.7,237.5,20.6,8,,2016-03-19T06:07:24,2016-03-19T18:13:23,0.35,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1143,Bogra,2016-03-20,36.5,22.6,28.7,36.8,22.6,29.5,19.7,62.3,1.3,100,37.5,rain,,,,13.7,177.7,1008.7,23.5,10.1,256.3,22.1,9,,2016-03-20T06:06:23,2016-03-20T18:13:50,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1144,Bogra,2016-03-21,38.2,23.5,29.5,39.5,23.5,29.6,17.6,55.3,0.3,100,12.5,rain,,,,17.3,228.9,1006.3,7.9,4.4,269.6,23.1,9,,2016-03-21T06:05:21,2016-03-21T18:14:16,0.42,Rain,Clear conditions throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1145,Bogra,2016-03-22,38.2,21.7,28.7,35.6,21.7,27.8,10.9,39.3,0.0,0,0.0,,,,,19.8,245.8,1006.3,6.3,4.1,280.7,24.2,9,,2016-03-22T06:04:19,2016-03-22T18:14:42,0.46,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1146,Bogra,2016-03-23,37.5,19.4,28.1,34.6,19.4,26.9,6.7,32.3,0.0,0,0.0,,,,,12.2,261.2,1009.1,0.0,4.7,294.3,25.3,10,,2016-03-23T06:03:17,2016-03-23T18:15:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"remote,41883099999"
1147,Bogra,2016-03-24,36.6,19.1,27.8,34.0,19.1,27.0,8.9,34.7,0.0,0,0.0,,,,,9.0,85.2,1012.4,0.0,4.4,283.2,24.7,9,,2016-03-24T06:02:15,2016-03-24T18:15:33,0.53,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1148,Bogra,2016-03-25,37.7,21.2,28.9,35.4,21.2,28.3,11.2,36.5,0.0,0,0.0,,,,,9.7,169.9,1012.9,4.5,5.4,275.4,23.9,9,,2016-03-25T06:01:14,2016-03-25T18:15:59,0.56,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1149,Bogra,2016-03-26,37.5,22.4,29.8,37.1,22.4,29.9,16.1,46.6,0.0,0,0.0,,,,,11.2,185.5,1010.9,62.2,4.5,226.3,19.4,8,,2016-03-26T06:00:12,2016-03-26T18:16:25,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1150,Bogra,2016-03-27,37.8,24.9,30.2,39.3,24.9,31.9,20.4,58.7,0.9,100,16.67,rain,,,,18.7,184.4,1010.9,64.7,4.1,239.7,20.7,8,,2016-03-27T05:59:10,2016-03-27T18:16:50,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42506099999,remote,41883099999"
1151,Bogra,2016-03-28,35.9,24.7,28.2,37.7,24.7,29.3,21.6,70.0,5.5,100,75.0,rain,,,,19.8,142.2,1011.0,70.9,3.9,195.1,16.9,8,,2016-03-28T05:58:08,2016-03-28T18:17:16,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1152,Bogra,2016-03-29,36.6,20.6,28.1,36.9,20.6,28.8,19.7,65.3,1.1,100,37.5,rain,,,,17.6,180.6,1011.5,20.2,4.1,264.6,22.9,9,,2016-03-29T05:57:07,2016-03-29T18:17:41,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1153,Bogra,2016-03-30,35.0,21.1,28.4,36.6,21.1,29.8,20.7,65.2,6.3,100,75.0,rain,,,,13.3,151.1,1012.2,25.8,4.8,259.6,22.5,9,,2016-03-30T05:56:05,2016-03-30T18:18:07,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1154,Bogra,2016-03-31,32.1,22.1,26.9,34.6,22.1,27.9,21.5,73.9,17.0,100,100.0,rain,,,,17.3,146.0,1011.1,41.4,4.3,209.4,18.0,7,,2016-03-31T05:55:04,2016-03-31T18:18:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1155,Bogra,2016-04-01,28.4,18.4,23.9,29.9,18.4,24.2,20.2,80.8,19.0,100,70.83,rain,,,,18.4,117.1,1010.1,59.1,4.0,154.3,13.4,5,,2016-04-01T05:54:03,2016-04-01T18:18:58,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1156,Bogra,2016-04-02,34.1,20.8,26.6,35.6,20.8,27.5,20.2,70.7,0.4,100,16.67,rain,,,,12.2,121.0,1010.6,33.8,4.0,263.8,22.7,9,,2016-04-02T05:53:02,2016-04-02T18:19:23,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42506099999,remote,41883099999"
1157,Bogra,2016-04-03,33.2,23.7,27.3,38.3,23.7,28.9,23.3,80.2,23.5,100,87.5,rain,,,,13.7,147.4,1009.9,35.0,4.0,256.9,22.2,9,,2016-04-03T05:52:01,2016-04-03T18:19:49,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1158,Bogra,2016-04-04,33.7,23.4,27.9,38.4,23.4,30.5,23.3,78.0,8.3,100,50.0,rain,,,,12.6,163.2,1008.0,60.8,4.3,242.5,20.9,8,,2016-04-04T05:51:01,2016-04-04T18:20:15,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1159,Bogra,2016-04-05,37.2,24.7,29.7,41.8,24.7,33.1,23.5,72.7,0.6,100,25.0,rain,,,,21.2,193.5,1004.9,39.6,4.0,273.8,23.8,9,,2016-04-05T05:50:01,2016-04-05T18:20:40,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
1160,Bogra,2016-04-06,38.6,24.1,30.2,43.5,24.1,32.7,22.4,67.8,1.7,100,37.5,rain,,,,19.8,187.5,1005.0,33.1,4.3,276.0,23.8,9,,2016-04-06T05:49:01,2016-04-06T18:21:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1161,Bogra,2016-04-07,39.1,24.0,30.8,39.5,24.0,33.0,20.9,61.7,0.0,0,0.0,,,,,18.4,184.0,1006.9,16.7,3.7,285.6,24.6,9,,2016-04-07T05:48:01,2016-04-07T18:21:32,0.0,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1162,Bogra,2016-04-08,39.6,25.3,31.7,41.5,25.3,33.6,19.6,52.9,0.0,0,0.0,,,,,17.6,208.9,1006.2,18.6,4.6,285.0,24.5,10,,2016-04-08T05:47:02,2016-04-08T18:21:58,0.03,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1163,Bogra,2016-04-09,40.4,24.9,32.3,41.5,24.9,33.7,19.4,51.1,0.0,0,0.0,,,,,18.4,218.6,1006.1,7.7,4.7,288.6,25.0,9,,2016-04-09T05:46:03,2016-04-09T18:22:24,0.06,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1164,Bogra,2016-04-10,41.4,23.8,31.8,43.3,23.8,32.2,15.8,44.1,0.0,0,0.0,,,,,15.8,254.8,1009.1,5.5,3.0,302.7,26.1,10,,2016-04-10T05:45:05,2016-04-10T18:22:50,0.09,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
1165,Bogra,2016-04-11,41.2,23.2,31.8,40.7,23.2,33.2,18.6,50.6,0.0,0,0.0,,,,,16.9,209.0,1003.8,0.0,5.0,292.5,25.2,9,,2016-04-11T05:44:07,2016-04-11T18:23:16,0.13,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1166,Bogra,2016-04-12,41.2,23.4,31.9,43.7,23.4,32.6,17.0,46.4,0.0,0,0.0,,,,,18.4,242.8,1003.2,3.3,4.5,291.6,25.2,9,,2016-04-12T05:43:10,2016-04-12T18:23:43,0.16,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1167,Bogra,2016-04-13,40.5,23.8,31.3,43.8,23.8,31.3,13.3,37.6,0.0,0,0.0,,,,,20.5,243.8,1006.7,5.0,4.0,309.0,26.7,10,,2016-04-13T05:42:13,2016-04-13T18:24:09,0.2,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1168,Bogra,2016-04-14,39.9,22.0,30.6,42.7,22.0,31.0,16.0,47.0,1.0,100,29.17,rain,,,,20.5,212.3,1007.1,4.7,2.0,309.8,26.8,10,,2016-04-14T05:41:17,2016-04-14T18:24:36,0.25,Rain,Clear conditions throughout the day with rain clearing later.,rain,"42506099999,remote"
1169,Bogra,2016-04-15,39.2,24.9,31.6,43.7,24.9,34.1,21.4,59.7,2.0,100,41.67,rain,,,,22.3,167.7,1006.7,3.1,2.0,287.3,24.8,9,,2016-04-15T05:40:21,2016-04-15T18:25:03,0.26,Rain,Clear conditions throughout the day with rain clearing later.,rain,"42506099999,remote"
1170,Bogra,2016-04-16,40.8,25.7,32.3,44.0,25.7,35.0,21.8,58.4,2.1,100,54.17,rain,,,,20.2,197.4,,20.7,,267.8,23.2,9,,2016-04-16T05:39:25,2016-04-16T18:25:30,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,remote
1171,Bogra,2016-04-17,36.4,24.4,29.6,40.5,24.4,32.9,23.5,72.3,6.5,100,50.0,rain,,,,18.7,125.9,1005.4,64.2,4.6,241.6,20.7,9,,2016-04-17T05:38:31,2016-04-17T18:25:57,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,41883099999"
1172,Bogra,2016-04-18,37.4,25.7,30.5,41.8,25.7,34.5,23.7,69.3,0.0,0,0.0,,,,,13.3,154.2,1006.4,64.0,5.0,223.8,19.3,8,,2016-04-18T05:37:37,2016-04-18T18:26:24,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41883099999"
1173,Bogra,2016-04-19,40.9,26.2,32.7,45.1,26.2,36.3,22.1,58.5,0.0,0,0.0,,,,,18.7,183.3,1005.0,22.3,4.8,298.4,25.6,10,,2016-04-19T05:36:43,2016-04-19T18:26:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1174,Bogra,2016-04-20,40.2,26.1,31.8,43.3,26.1,35.6,22.3,61.1,0.0,0,0.0,,,,,20.5,173.1,1005.0,32.8,4.1,263.9,22.8,8,,2016-04-20T05:35:50,2016-04-20T18:27:19,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999"
1175,Bogra,2016-04-21,41.9,26.0,32.7,42.1,26.0,35.6,21.1,56.3,0.0,0,0.0,,,,,24.5,197.5,1002.2,17.1,4.8,293.5,25.3,9,,2016-04-21T05:34:58,2016-04-21T18:27:47,0.47,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1176,Bogra,2016-04-22,41.9,26.4,32.8,42.9,26.4,35.4,20.2,53.8,0.0,0,0.0,,,,,22.0,195.6,1001.1,15.3,4.6,304.0,26.3,10,,2016-04-22T05:34:07,2016-04-22T18:28:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1177,Bogra,2016-04-23,42.1,26.6,33.8,46.6,26.6,38.0,22.3,56.4,0.0,0,0.0,,,,,25.2,182.2,998.5,7.7,4.4,301.0,26.0,10,,2016-04-23T05:33:16,2016-04-23T18:28:43,0.54,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1178,Bogra,2016-04-24,42.6,27.4,33.7,40.5,27.5,35.3,16.9,45.1,0.0,0,0.0,,,,,22.0,228.4,1000.1,0.6,5.8,303.3,26.3,10,,2016-04-24T05:32:26,2016-04-24T18:29:11,0.57,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1179,Bogra,2016-04-25,41.3,25.4,32.5,41.8,25.4,33.7,18.0,48.0,0.0,0,0.0,,,,,22.3,202.1,1003.5,3.4,4.3,306.9,26.4,10,,2016-04-25T05:31:37,2016-04-25T18:29:40,0.6,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
1180,Bogra,2016-04-26,41.3,26.3,33.1,44.7,26.3,36.5,21.4,55.4,0.0,0,0.0,,,,,18.4,181.8,1006.2,20.4,4.5,301.1,25.9,10,,2016-04-26T05:30:49,2016-04-26T18:30:08,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1181,Bogra,2016-04-27,41.4,26.9,33.0,46.3,29.7,36.7,21.5,55.1,0.0,0,0.0,,,,,19.8,181.9,1005.0,21.7,4.9,293.3,25.2,9,,2016-04-27T05:30:01,2016-04-27T18:30:37,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
1182,Bogra,2016-04-28,41.8,26.8,33.4,45.8,29.2,37.5,21.8,54.9,1.9,100,29.17,rain,,,,19.4,177.6,1004.0,30.9,4.7,280.2,24.1,9,,2016-04-28T05:29:14,2016-04-28T18:31:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1183,Bogra,2016-04-29,42.0,27.2,33.6,46.2,30.1,37.7,21.8,54.4,0.2,100,8.33,rain,,,,20.9,165.8,1004.3,18.7,4.5,289.0,24.9,9,,2016-04-29T05:28:28,2016-04-29T18:31:35,0.74,Rain,Clear conditions throughout the day with morning rain.,rain,"42506099999,remote,41883099999"
1184,Bogra,2016-04-30,42.3,26.6,33.5,43.5,26.6,36.6,20.4,50.9,0.0,0,0.0,,,,,16.9,174.9,1004.1,33.0,5.3,290.0,24.9,9,,2016-04-30T05:27:43,2016-04-30T18:32:04,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42506099999,remote,41883099999"
1185,Bogra,2016-05-01,41.2,25.7,32.8,43.0,25.7,34.7,19.1,50.5,0.3,100,12.5,rain,,,,19.1,154.4,1003.8,12.3,3.7,277.3,23.8,9,,2016-05-01T05:26:59,2016-05-01T18:32:34,0.81,Rain,Clear conditions throughout the day with rain.,rain,"42506099999,remote,41883099999"
1186,Bogra,2016-05-02,36.7,24.9,30.0,39.1,24.9,32.2,21.6,63.2,1.1,100,33.33,rain,,,,20.9,108.5,1006.3,45.8,4.8,201.6,17.4,7,,2016-05-02T05:26:16,2016-05-02T18:33:03,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1187,Bogra,2016-05-03,37.1,23.2,30.0,39.3,23.2,31.6,20.8,60.8,0.1,100,4.17,rain,,,,18.7,109.6,1007.6,41.5,4.6,244.9,21.0,8,,2016-05-03T05:25:34,2016-05-03T18:33:33,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42506099999,remote,41883099999"
1188,Bogra,2016-05-04,33.7,23.6,29.3,36.8,23.6,32.0,22.3,67.8,8.7,100,50.0,rain,,,,13.7,110.5,1007.3,35.0,5.1,185.7,15.9,6,,2016-05-04T05:24:53,2016-05-04T18:34:03,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1189,Bogra,2016-05-05,37.1,26.0,30.6,38.2,26.0,32.5,21.2,60.8,1.0,100,29.17,rain,,,,13.7,129.2,1007.5,15.9,4.4,270.9,23.6,9,,2016-05-05T05:24:12,2016-05-05T18:34:33,0.95,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"42506099999,remote,41883099999"
1190,Bogra,2016-05-06,38.7,23.9,30.9,40.5,23.9,32.8,20.7,59.1,2.3,100,41.67,rain,,,,16.2,164.0,1007.0,25.4,4.1,293.1,25.2,9,,2016-05-06T05:23:33,2016-05-06T18:35:03,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1191,Bogra,2016-05-07,37.2,22.2,29.3,40.1,22.2,31.3,21.7,66.8,9.0,100,66.67,rain,,,,14.8,124.3,1008.0,71.4,4.5,271.2,23.3,9,,2016-05-07T05:22:55,2016-05-07T18:35:33,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1192,Bogra,2016-05-08,34.8,21.9,29.1,38.8,21.9,31.5,22.2,68.4,22.2,100,58.33,rain,,,,11.2,181.6,1008.8,55.9,4.8,291.3,25.1,9,,2016-05-08T05:22:17,2016-05-08T18:36:03,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1193,Bogra,2016-05-09,34.8,22.1,29.9,40.1,22.1,33.5,23.1,68.9,15.7,100,45.83,rain,,,,9.7,151.9,1009.2,24.3,4.6,264.0,22.7,8,,2016-05-09T05:21:41,2016-05-09T18:36:34,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1194,Bogra,2016-05-10,37.3,25.2,30.9,44.5,25.2,34.8,23.1,65.7,2.0,100,25.0,rain,,,,13.3,184.7,1007.8,27.1,3.9,252.5,22.0,9,,2016-05-10T05:21:06,2016-05-10T18:37:04,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42506099999,remote,41883099999"
1195,Bogra,2016-05-11,36.8,23.7,30.9,41.3,23.7,34.7,23.1,65.7,11.5,100,50.0,rain,,,,8.6,203.0,1006.8,41.3,3.9,263.0,22.6,8,,2016-05-11T05:20:32,2016-05-11T18:37:35,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1196,Bogra,2016-05-12,36.7,25.1,30.7,40.8,25.1,33.7,22.5,63.8,9.5,100,45.83,rain,,,,13.0,148.8,1004.4,17.4,4.4,282.6,24.4,9,,2016-05-12T05:19:59,2016-05-12T18:38:05,0.18,Rain,Clear conditions throughout the day with rain.,rain,"42506099999,remote,41883099999"
1197,Bogra,2016-05-13,34.0,23.7,28.3,41.6,23.7,32.2,24.4,80.4,26.2,100,95.83,rain,,,,17.3,151.7,1005.5,38.3,3.4,249.8,21.4,8,,2016-05-13T05:19:27,2016-05-13T18:38:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1198,Bogra,2016-05-14,36.6,23.1,29.4,42.7,23.1,32.9,23.9,74.7,11.4,100,100.0,rain,,,,18.4,162.3,1006.6,31.9,4.6,300.0,26.0,9,,2016-05-14T05:18:56,2016-05-14T18:39:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1199,Bogra,2016-05-15,35.8,23.1,29.6,44.2,23.1,34.9,25.1,78.2,11.1,100,62.5,rain,,,46.4,20.9,164.5,1006.3,34.8,4.6,271.2,23.6,9,,2016-05-15T05:18:27,2016-05-15T18:39:37,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1200,Bogra,2016-05-16,38.5,25.9,31.2,45.8,25.9,36.7,24.9,71.9,3.5,100,100.0,rain,,,111.2,21.6,186.0,1003.2,32.4,4.4,284.3,24.6,9,,2016-05-16T05:17:58,2016-05-16T18:40:08,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1201,Bogra,2016-05-17,38.4,25.6,31.1,44.7,25.6,36.2,24.5,70.8,5.4,100,100.0,rain,,,,22.0,198.7,1001.9,40.6,4.9,274.9,23.7,8,,2016-05-17T05:17:31,2016-05-17T18:40:38,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1202,Bogra,2016-05-18,37.2,23.4,30.0,43.1,23.4,34.5,24.1,73.4,10.6,100,100.0,rain,,,,24.1,185.7,1004.2,50.0,4.5,280.8,24.3,9,,2016-05-18T05:17:05,2016-05-18T18:41:09,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1203,Bogra,2016-05-19,32.1,23.9,27.9,38.7,23.9,31.2,24.8,83.9,18.7,100,79.17,rain,,,,18.7,143.5,1005.1,86.4,4.6,227.7,19.5,8,,2016-05-19T05:16:40,2016-05-19T18:41:39,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1204,Bogra,2016-05-20,32.5,25.2,28.2,38.2,25.2,31.2,24.4,81.0,2.4,100,29.17,rain,,,,20.2,95.2,1003.2,91.2,4.4,250.1,21.7,9,,2016-05-20T05:16:16,2016-05-20T18:42:09,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1205,Bogra,2016-05-21,30.9,25.4,27.5,41.3,25.4,30.2,24.5,84.1,9.7,100,62.5,rain,,,,31.7,34.0,1001.5,93.8,4.0,166.2,14.5,5,,2016-05-21T05:15:53,2016-05-21T18:42:39,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
1206,Bogra,2016-05-22,36.2,24.2,29.8,41.5,24.2,33.0,23.5,71.5,2.8,100,33.33,rain,,,,15.1,213.7,1000.2,29.2,4.0,318.1,27.6,10,,2016-05-22T05:15:32,2016-05-22T18:43:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999"
1207,Bogra,2016-05-23,35.3,26.2,30.5,43.1,26.2,36.5,25.5,76.5,0.3,100,12.5,rain,,,,11.5,121.5,1001.4,34.6,4.8,250.1,21.7,8,,2016-05-23T05:15:12,2016-05-23T18:43:39,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42506099999,remote,41883099999"
1208,Bogra,2016-05-24,36.4,27.7,31.5,43.5,33.6,38.7,25.7,73.8,1.8,100,62.5,rain,,,,10.8,175.1,1003.1,36.0,3.6,230.8,20.0,8,,2016-05-24T05:14:53,2016-05-24T18:44:09,0.58,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"42506099999,remote,41883099999"
1209,Bogra,2016-05-25,37.7,24.7,31.7,42.0,24.7,36.4,23.7,66.5,2.1,100,33.33,rain,,,,14.8,231.5,1004.7,23.0,2.0,277.8,23.9,9,,2016-05-25T05:14:35,2016-05-25T18:44:38,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999"
1210,Bogra,2016-05-26,35.4,23.1,29.8,41.6,23.1,34.4,24.2,73.8,17.7,100,91.67,rain,,,,15.8,156.7,1001.4,27.9,4.6,286.4,24.7,9,,2016-05-26T05:14:18,2016-05-26T18:45:07,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,41883099999"
1211,Bogra,2016-05-27,34.4,25.6,29.5,43.7,25.6,33.8,24.4,75.4,13.6,100,100.0,rain,,,,13.7,143.6,1003.6,22.3,4.4,261.7,22.8,8,,2016-05-27T05:14:03,2016-05-27T18:45:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999"
